# scene 11 = Bulma in the cave, Dodoria vs Vegeta, Piccolo arrives and fuses with Nail, ending (Kaio/Kami/Porunga), Frieza vs Dende, villages, Grand Elder and Nail
11	A8	It was the|last village|attacked by<FB>the alien|called Frieza.
11	A9	Understood.|We'll go right|away.
11	AA	Thank you|so very much.
11	AB	I will give|you this|Dragon Ball.<FB>But I have|only a few|days to live.<FB>I fear your|wish will not|be granted.
11	AC	However, your|deeds so far|have not yet<FB>fully proven|you worthy.<FB>So I ask you|to undergo|one trial.<FB>Win a test of|strength|against Nail,<FB>and the Dragon|Ball will be|yours.
11	AD	Follow me.|I will be your|opponent!
11	AE	R-right...
11	AF	Please be|careful!
11	B0	There's no|telling what|lies ahead.<FB>Be careful.
11	B1	You seem|tired. Why not|rest a while?
11	B2	You can also|record your|journey here.<FB>What will|you do?
11	B3	Then, I leave|it in your|hands.
11	B4	Save?
11	B5	Ribbit! Save,|ribbit?
11	B6	One day has|passed.
